Trial Number,Suggestion Number,Clock Period (ns) Entered,Clock_Min_Period,Clock Slack (ns),Clock_Worst_Slack,Wmem Depth,Cache Depth,Gbus width,Total Period (ns),ABC Max Fanout,ABC Map Effort,Power (W),Area (um^2),Total Cells,Sequential Cells,Combinational Cells,Sequential_Internal,Sequential_Switching,Sequential_Leakage,Sequential_Total,Combinational_Internal,Combinational_Switching,Combinational_Leakage,Combinational_Total,Num_Wires,Num_Wire_Bits,Num_Public_Wires,Num_Public_Wire_Bits,Num_Cells,Chip_Area,Num_Memories,Num_Memory_Bits,Num_Processes,Total Time(s)
41,1,6,4.029,1.759,1.759,2048,64,128,5.788,N/A,N/A,2.22,11120874.550512,1525495,288671,1236824,1.98,0.00778,2.33e-06,1.99,0.0853,0.144,1.71e-06,0.229,1525366,1531406,289673,295713,1525495,11120874.550512,0,0,0,4618
42,0,6,3.913,1.881,1.881,512,256,16,5.794,N/A,N/A,0.145,612232.1792,86978,14918,72060,0.11,0.00304,1.23e-07,0.113,0.0136,0.0178,1.21e-07,0.0314,87101,88138,15138,16175,86978,612232.1792,0,0,0,73
42,1,6,3.92,1.874,1.874,256,256,32,5.7940000000000005,N/A,N/A,0.228,867314.3232,122036,21254,100782,0.159,0.0055,1.75e-07,0.164,0.0279,0.0358,1.83e-07,0.0637,122123,123872,21584,23333,122036,867314.3232,0,0,0,103
42,2,6,3.836,1.962,1.962,32,128,128,5.798,N/A,N/A,0.466,1623888.687999,224654,38815,185839,0.291,0.0104,3.21e-07,0.301,0.0723,0.0924,3.54e-07,0.165,224525,230560,39812,45847,224654,1623888.687999,0,0,0,173
43,0,6,3.924,1.869,1.869,1024,64,64,5.793,N/A,N/A,0.681,3095283.622401,426831,79035,347796,0.553,0.00646,6.41e-07,0.56,0.0504,0.0707,5.34e-07,0.121,426846,430024,79588,82766,426831,3095283.622401,0,0,0,399
43,1,6,3.735,2.069,2.069,256,2048,16,5.804,N/A,N/A,0.317,1550325.635199,215434,39494,175940,0.275,0.00251,3.2e-07,0.278,0.0151,0.024,2.54e-07,0.039,215557,216596,39716,40755,215434,1550325.635199,0,0,0,192
44,0,6,4.152,1.629,1.629,1024,2048,16,5.781000000000001,N/A,N/A,0.398,2015112.652799,279128,51782,227346,0.357,0.00186,4.19e-07,0.359,0.0142,0.0248,3.15e-07,0.039,279251,280292,52006,53047,279128,2015112.652799,0,0,0,241
44,1,6,3.906,1.889,1.889,128,256,128,5.795,N/A,N/A,0.7,2733721.855999,377797,67487,310310,0.497,0.0147,5.53e-07,0.512,0.0832,0.105,5.54e-07,0.188,377668,383706,68487,74525,377797,2733721.855999,0,0,0,337
44,2,6,3.951,1.841,1.841,64,1536,32,5.792,N/A,N/A,0.454,2176633.814401,299815,56070,243745,0.388,0.00292,4.54e-07,0.391,0.0243,0.0394,3.48e-07,0.0637,299902,301652,56401,58151,299815,2176633.814401,0,0,0,294
45,0,6,3.909,1.885,1.885,1024,512,16,5.794,N/A,N/A,0.227,1078095.228799,150632,27206,123426,0.191,0.0023,2.21e-07,0.194,0.0133,0.0198,1.84e-07,0.0331,150755,151794,27428,28467,150632,1078095.228799,0,0,0,115
46,0,6,3.668,2.139,2.139,256,32,128,5.807,N/A,N/A,0.602,2253112.163199,317009,55199,261810,0.411,0.0135,4.53e-07,0.425,0.0784,0.0988,4.7e-07,0.177,316880,322916,56197,62233,317009,2253112.163199,0,0,0,263
47,0,6,4.024,1.764,1.764,1536,512,64,5.788,N/A,N/A,1.12,5415996.870395,745641,140475,605166,0.973,0.00739,1.14e-06,0.98,0.0544,0.0838,8.52e-07,0.138,745656,748838,141032,144214,745641,5415996.870395,0,0,0,878
48,0,6,3.822,1.977,1.977,256,32,64,5.799,N/A,N/A,0.335,1151702.073599,161814,27835,133979,0.213,0.00898,2.3e-07,0.222,0.0505,0.0622,2.7e-07,0.113,161829,165004,28385,31560,161814,1151702.073599,0,0,0,137
48,1,6,4.196,1.584,1.584,256,128,128,5.779999999999999,N/A,N/A,0.696,2736066.604799,378434,67487,310947,0.496,0.0143,5.53e-07,0.511,0.0819,0.103,5.51e-07,0.185,378305,384343,68487,74525,378434,2736066.604799,0,0,0,324
49,0,6,4.076,1.71,1.71,256,2048,128,5.786,N/A,N/A,2.43,12060110.352111,1658224,313247,1344977,2.16,0.0121,2.53e-06,2.17,0.0963,0.163,1.84e-06,0.26,1658095,1664137,314251,320293,1658224,12060110.352111,0,0,0,4490
49,1,6,4.178,1.602,1.602,32,2048,32,5.78,N/A,N/A,0.565,2761509.756801,380344,71430,308914,0.492,0.00304,5.78e-07,0.495,0.0257,0.0436,4.25e-07,0.0693,380431,382180,71760,73509,380344,2761509.756801,0,0,0,397
5,0,6,3.511,2.304,2.304,64,64,32,5.8149999999999995,N/A,N/A,0.122,392596.5312,55494,8966,46528,0.0686,0.00312,7.53e-08,0.0717,0.0217,0.0286,9.75e-08,0.0503,55581,57326,9292,11037,55494,392596.5312,0,0,0,46
5,1,6,4.015,1.774,1.774,256,1536,64,5.789,N/A,N/A,1.02,4806908.956794,661975,124091,537884,0.865,0.00841,1e-06,0.873,0.0579,0.0864,7.88e-07,0.144,661990,665171,124647,127828,661975,4806908.956794,0,0,0,978
5,2,6,3.988,1.802,1.802,512,1536,64,5.79,N/A,N/A,1.13,5419311.299196,745543,140475,605068,0.973,0.00781,1.14e-06,0.981,0.0566,0.088,8.55e-07,0.145,745558,748740,141032,144214,745543,5419311.299196,0,0,0,1084
5,3,6,3.937,1.856,1.856,512,1536,16,5.793,N/A,N/A,0.285,1390877.711999,193578,35398,158180,0.247,0.00233,2.87e-07,0.249,0.0137,0.0219,2.27e-07,0.0357,193701,194741,35621,36661,193578,1390877.711999,0,0,0,177
5,4,6,3.818,1.981,1.981,64,64,128,5.799,N/A,N/A,0.43,1469156.5376,204665,34719,169946,0.258,0.00876,2.87e-07,0.267,0.0716,0.0914,3.28e-07,0.163,204536,210571,35716,41751,204665,1469156.5376,0,0,0,156
5,5,6,3.708,2.097,2.097,1536,64,16,5.805,N/A,N/A,0.232,1116092.921599,155537,28230,127307,0.198,0.00201,2.3e-07,0.2,0.0126,0.0194,1.89e-07,0.032,155660,156697,28450,29487,155537,1116092.921599,0,0,0,149
5,6,6,3.335,2.489,2.489,32,32,16,5.824,N/A,N/A,0.0601,178449.8976,27107,3654,23453,0.0322,0.00246,3.2e-08,0.0347,0.0113,0.0141,5.61e-08,0.0254,27230,28260,3867,4897,27107,178449.8976,0,0,0,27
5,7,6,3.66,2.147,2.147,1024,32,16,5.807,N/A,N/A,0.171,786855.907199,110690,19526,91164,0.139,0.0022,1.6e-07,0.141,0.0125,0.0177,1.44e-07,0.0302,110813,111848,19744,20779,110690,786855.907199,0,0,0,92
50,0,6,3.771,2.03,2.03,512,64,64,5.801,N/A,N/A,0.461,1843337.907199,255440,46267,209173,0.338,0.00931,3.78e-07,0.348,0.0495,0.0639,3.4e-07,0.113,255455,258632,46819,49996,255440,1843337.907199,0,0,0,228
50,1,6,4.099,1.685,1.685,512,2048,32,5.784000000000001,N/A,N/A,0.681,3346618.422401,460418,86790,373628,0.599,0.00404,7.02e-07,0.603,0.0289,0.0485,5.12e-07,0.0774,460505,462258,87124,88877,460418,3346618.422401,0,0,0,447
51,0,6,4.251,1.526,1.526,2048,2048,32,5.777,N/A,N/A,1.02,5213774.172803,715599,135942,579657,0.93,0.00298,1.1e-06,0.933,0.0294,0.0562,7.7e-07,0.0856,715686,717441,136278,138033,715599,5213774.172803,0,0,0,720
51,1,6,4.179,1.601,1.601,512,128,16,5.78,N/A,N/A,0.127,534375.008,75638,12870,62768,0.0953,0.0027,1.06e-07,0.098,0.0126,0.0167,1.07e-07,0.0293,75761,76797,13089,14125,75638,534375.008,0,0,0,61
52,0,6,3.878,1.917,1.917,64,2048,16,5.795,N/A,N/A,0.291,1432000.902399,198733,36422,162311,0.253,0.00194,2.96e-07,0.255,0.0137,0.0224,2.33e-07,0.0361,198856,199893,36642,37679,198733,1432000.902399,0,0,0,182
52,1,6,3.991,1.799,1.799,64,1024,128,5.79,N/A,N/A,1.29,6127788.284797,842111,157599,684512,1.09,0.00721,1.28e-06,1.1,0.0794,0.121,1e-06,0.2,841982,848021,158600,164639,842111,6127788.284797,0,0,0,1061
52,2,6,3.837,1.961,1.961,64,256,64,5.798,N/A,N/A,0.356,1230791.676799,171767,29883,141884,0.228,0.00944,2.46e-07,0.238,0.0526,0.0655,2.8e-07,0.118,171782,174958,30434,33610,171767,1230791.676799,0,0,0,148
52,3,6,3.774,2.028,2.028,64,512,16,5.802,N/A,N/A,0.12,494897.1456,70510,11846,58664,0.0882,0.00263,9.8e-08,0.0908,0.0127,0.0169,1.02e-07,0.0296,70633,71668,12064,13099,70510,494897.1456,0,0,0,62
53,0,6,3.862,1.935,1.935,32,512,128,5.797000000000001,N/A,N/A,0.821,3475090.3872,483332,87967,395365,0.632,0.0134,7.16e-07,0.646,0.0749,0.101,6.08e-07,0.175,483203,489240,88966,95003,483332,3475090.3872,0,0,0,493
54,0,6,3.754,2.049,2.049,512,128,32,5.803,N/A,N/A,0.247,1013952.460799,140496,25350,115146,0.184,0.00453,2.07e-07,0.188,0.0252,0.0342,1.84e-07,0.0594,140583,142332,25680,27429,140496,1013952.460799,0,0,0,114
55,0,6,4.179,1.601,1.601,128,128,16,5.78,N/A,N/A,0.0839,300642.0896,42805,6726,36079,0.0532,0.00253,5.69e-08,0.0557,0.0124,0.0158,7.58e-08,0.0282,42928,43962,6943,7977,42805,300642.0896,0,0,0,37
55,1,6,3.773,2.028,2.028,32,1024,16,5.801,N/A,N/A,0.173,784660.051199,110241,19526,90715,0.139,0.00216,1.6e-07,0.141,0.0129,0.0186,1.44e-07,0.0315,110364,111399,19744,20779,110241,784660.051199,0,0,0,84
56,0,6,3.961,1.831,1.831,1536,64,128,5.792,N/A,N/A,1.75,8607129.920013,1182111,223135,958976,1.53,0.00747,1.81e-06,1.54,0.0795,0.13,1.34e-06,0.209,1181982,1188022,224137,230177,1182111,8607129.920013,0,0,0,2841
56,1,6,3.527,2.287,2.287,64,32,128,5.814,N/A,N/A,0.386,1305030.3776,183889,30623,153266,0.23,0.00847,2.54e-07,0.238,0.0648,0.0831,3.04e-07,0.148,183760,189794,31619,37653,183889,1305030.3776,0,0,0,125
57,0,6,4.029,1.758,1.758,1536,1536,32,5.787,N/A,N/A,0.785,3962982.064002,544575,103174,441401,0.707,0.00275,8.34e-07,0.71,0.0268,0.0485,6e-07,0.0753,544662,546417,103510,105265,544575,3962982.064002,0,0,0,523
58,0,6,3.906,1.889,1.889,512,256,128,5.795,N/A,N/A,1.06,4597103.987202,637604,116639,520965,0.836,0.0166,9.49e-07,0.853,0.0894,0.118,8.05e-07,0.208,637475,643515,117641,123681,637604,4597103.987202,0,0,0,616
59,0,6,4.011,1.778,1.778,64,512,32,5.789,N/A,N/A,0.232,934088.364799,130207,23302,106905,0.169,0.00428,1.91e-07,0.173,0.0245,0.0339,1.72e-07,0.0583,130294,132042,23631,25379,130207,934088.364799,0,0,0,106
6,0,6,3.81,1.989,1.989,64,256,128,5.799,N/A,N/A,0.658,2417288.371199,337040,59295,277745,0.45,0.0173,4.87e-07,0.467,0.0857,0.105,4.9e-07,0.191,336911,342948,60294,66331,337040,2417288.371199,0,0,0,298
6,1,6,4.064,1.722,1.722,128,2048,32,5.786,N/A,N/A,0.591,2885732.646401,396036,74502,321534,0.514,0.00337,6.03e-07,0.518,0.028,0.0458,4.53e-07,0.0738,396123,397874,74834,76585,396036,2885732.646401,0,0,0,420
6,2,6,4.029,1.758,1.758,2048,1536,32,5.787,N/A,N/A,0.902,4587633.654402,629877,119558,510319,0.819,0.00292,9.66e-07,0.822,0.0281,0.0524,6.86e-07,0.0805,629964,631719,119894,121649,629877,4587633.654402,0,0,0,652
6,3,6,3.754,2.049,2.049,64,128,32,5.803,N/A,N/A,0.138,472869.7696,65740,11014,54726,0.0836,0.00351,9.19e-08,0.0871,0.0222,0.0289,1.11e-07,0.0511,65827,67573,11341,13087,65740,472869.7696,0,0,0,57
6,4,6,3.798,2.002,2.002,1536,128,32,5.8,N/A,N/A,0.471,2258144.489601,310372,58118,252254,0.403,0.00336,4.71e-07,0.406,0.0252,0.0395,3.62e-07,0.0648,310459,312210,58450,60201,310372,2258144.489601,0,0,0,305
6,5,6,4.466,1.299,1.299,1024,1536,128,5.765000000000001,N/A,N/A,2.61,13273162.515209,1822274,346015,1476259,2.36,0.00767,2.79e-06,2.37,0.0861,0.154,2.01e-06,0.24,1822145,1828189,347021,353065,1822274,13273162.515209,0,0,0,4105
6,6,6,3.86,1.937,1.937,2048,64,64,5.797,N/A,N/A,1.14,5585585.769596,766927,144571,622356,0.998,0.00653,1.17e-06,1.0,0.0543,0.085,8.81e-07,0.139,766942,770121,145125,148304,766927,5585585.769596,0,0,0,1386
6,7,6,4.045,1.742,1.742,128,2048,64,5.787,N/A,N/A,1.18,5739960.076797,787347,148667,638680,1.03,0.00704,1.2e-06,1.03,0.0562,0.0902,8.97e-07,0.146,787362,790542,149222,152402,787347,5739960.076797,0,0,0,1521
60,0,6,3.666,2.142,2.142,32,64,16,5.808,N/A,N/A,0.0632,200060.624,29771,4166,25605,0.0351,0.00226,3.61e-08,0.0374,0.0114,0.0145,6.02e-08,0.0259,29894,30925,4380,5411,29771,200060.624,0,0,0,25
61,0,6,4.196,1.584,1.584,1024,128,128,5.779999999999999,N/A,N/A,1.37,6454051.196796,885168,165791,719377,1.15,0.0101,1.34e-06,1.16,0.0823,0.121,1.05e-06,0.204,885039,891079,166793,172833,885168,6454051.196796,0,0,0,1086
62,0,6,3.841,1.957,1.957,256,64,128,5.798,N/A,N/A,0.655,2421977.868799,337911,59295,278616,0.451,0.0182,4.87e-07,0.469,0.0837,0.103,4.63e-07,0.186,337782,343819,60294,66331,337911,2421977.868799,0,0,0,291
63,0,6,3.839,1.959,1.959,32,512,16,5.798,N/A,N/A,0.118,473880.7392,67807,11334,56473,0.0852,0.00285,9.39e-08,0.0881,0.0128,0.0168,9.82e-08,0.0296,67930,68964,11551,12585,67807,473880.7392,0,0,0,56
64,0,6,3.702,2.103,2.103,32,256,16,5.805,N/A,N/A,0.0901,318920.8704,46569,7238,39331,0.0579,0.00292,6.1e-08,0.0608,0.0131,0.0162,8.16e-08,0.0293,46692,47725,7454,8487,46569,318920.8704,0,0,0,40
64,1,6,3.862,1.935,1.935,64,512,128,5.797000000000001,N/A,N/A,0.856,3641692.672,503720,92063,411657,0.658,0.0128,7.5e-07,0.671,0.0792,0.106,6.37e-07,0.186,503591,509629,93063,99101,503720,3641692.672,0,0,0,496
65,0,6,4.24,1.537,1.537,1536,2048,128,5.777,N/A,N/A,3.52,18255697.411332,2503409,477087,2026322,3.24,0.00735,3.83e-06,3.24,0.0957,0.186,2.69e-06,0.282,2503280,2509325,478094,484139,2503409,18255697.411332,0,0,0,6958
66,0,6,3.335,2.489,2.489,64,32,16,5.824,N/A,N/A,0.064,200128.1888,29773,4166,25607,0.0352,0.00229,3.61e-08,0.0375,0.0117,0.0149,6.03e-08,0.0266,29896,30927,4380,5411,29773,200128.1888,0,0,0,25
67,0,6,3.855,1.942,1.942,128,1024,16,5.797,N/A,N/A,0.184,845474.627199,118056,21062,96994,0.149,0.0022,1.72e-07,0.152,0.0134,0.0195,1.52e-07,0.0329,118179,119216,21282,22319,118056,845474.627199,0,0,0,90
68,0,6,4.148,1.634,1.634,32,1024,64,5.782,N/A,N/A,0.667,3013521.456001,416622,76987,339635,0.539,0.00626,6.25e-07,0.545,0.0504,0.0718,5.2e-07,0.122,416637,419814,77539,80716,416622,3013521.456001,0,0,0,380
69,0,6,4.02,1.768,1.768,128,1024,64,5.787999999999999,N/A,N/A,0.715,3270649.312,450139,83131,367008,0.582,0.00696,6.74e-07,0.589,0.0516,0.0747,5.51e-07,0.126,450154,453333,83685,86864,450139,3270649.312,0,0,0,422
7,0,6,3.693,2.113,2.113,512,64,16,5.806,N/A,N/A,0.118,494038.8224,70407,11846,58561,0.0877,0.00245,9.8e-08,0.0901,0.0119,0.0159,1.01e-07,0.0278,70530,71565,12064,13099,70407,494038.8224,0,0,0,58
7,1,6,3.733,2.071,2.071,128,512,16,5.804,N/A,N/A,0.13,534931.792,75687,12870,62817,0.0958,0.00287,1.06e-07,0.0987,0.0133,0.0176,1.08e-07,0.0309,75810,76846,13089,14125,75687,534931.792,0,0,0,65
7,2,6,3.739,2.065,2.065,1024,64,32,5.804,N/A,N/A,0.339,1559978.643199,215528,39686,175842,0.277,0.00309,3.22e-07,0.28,0.0241,0.0354,2.66e-07,0.0595,215615,217364,40016,41765,215528,1559978.643199,0,0,0,181
7,3,6,3.798,2.002,2.002,1536,64,32,5.8,N/A,N/A,0.453,2177170.579201,300029,56070,243959,0.388,0.00297,4.54e-07,0.391,0.0242,0.0384,3.48e-07,0.0626,300116,301866,56401,58151,300029,2177170.579201,0,0,0,298
7,4,6,3.745,2.058,2.058,256,32,16,5.803,N/A,N/A,0.0888,318132.6144,46448,7238,39210,0.0576,0.00283,6.1e-08,0.0604,0.0126,0.0158,8.03e-08,0.0284,46571,47604,7454,8487,46448,318132.6144,0,0,0,40
7,5,6,4.138,1.644,1.644,1024,256,64,5.782,N/A,N/A,0.785,3571824.4128,493690,91323,402367,0.643,0.00876,7.41e-07,0.652,0.056,0.0769,6.18e-07,0.133,493705,496885,91878,95058,493690,3571824.4128,0,0,0,484
7,6,6,4.029,1.758,1.758,1024,1536,32,5.787,N/A,N/A,0.672,3345711.3024,460076,86790,373286,0.596,0.00291,7.02e-07,0.599,0.0268,0.0459,5.18e-07,0.0727,460163,461917,87125,88879,460076,3345711.3024,0,0,0,429
70,0,6,3.952,1.84,1.84,512,1536,128,5.792,N/A,N/A,2.18,10785704.345595,1482274,280479,1201795,1.94,0.0114,2.27e-06,1.95,0.089,0.149,1.65e-06,0.238,1482145,1488188,281484,287527,1482274,10785704.345595,0,0,0,3221
70,1,6,4.118,1.665,1.665,64,1536,64,5.783,N/A,N/A,0.912,4329096.947197,594965,111803,483162,0.775,0.00616,9.06e-07,0.781,0.0515,0.0796,7.02e-07,0.131,594980,598159,112357,115536,594965,4329096.947197,0,0,0,812
71,0,6,3.954,1.838,1.838,32,1536,32,5.792,N/A,N/A,0.446,2135618.227201,294685,55046,239639,0.381,0.003,4.46e-07,0.384,0.0238,0.0386,3.42e-07,0.0624,294772,296521,55376,57125,294685,2135618.227201,0,0,0,278
72,0,6,4.179,1.601,1.601,1024,128,16,5.78,N/A,N/A,0.184,845442.095999,118047,21062,96985,0.149,0.00223,1.72e-07,0.152,0.0132,0.0188,1.52e-07,0.032,118170,119207,21282,22319,118047,845442.095999,0,0,0,89
73,0,6,3.798,2.002,2.002,256,1024,32,5.8,N/A,N/A,0.394,1798391.049599,249033,45830,203203,0.322,0.00413,3.72e-07,0.326,0.0277,0.0401,3.1e-07,0.0678,249120,250871,46162,47913,249033,1798391.049599,0,0,0,202
74,0,6,3.913,1.881,1.881,1536,256,16,5.794,N/A,N/A,0.257,1235020.732799,172262,31302,140960,0.22,0.00255,2.54e-07,0.222,0.014,0.021,2.1e-07,0.035,172385,173424,31524,32563,172262,1235020.732799,0,0,0,144
8,0,6,3.78,2.021,2.021,512,32,32,5.801,N/A,N/A,0.219,893150.351999,125080,22278,102802,0.162,0.00406,1.83e-07,0.166,0.0226,0.0309,1.65e-07,0.0535,125167,126914,22606,24353,125080,893150.351999,0,0,0,103
8,1,6,3.94,1.853,1.853,512,512,16,5.793,N/A,N/A,0.171,768791.0816,108500,19014,89486,0.137,0.00276,1.56e-07,0.14,0.013,0.018,1.4e-07,0.0311,108623,109661,19235,20273,108500,768791.0816,0,0,0,87
8,2,6,3.78,2.021,2.021,512,64,32,5.801,N/A,N/A,0.23,933102.419199,130185,23302,106883,0.168,0.00414,1.91e-07,0.173,0.0244,0.0333,1.72e-07,0.0577,130272,132020,23631,25379,130185,933102.419199,0,0,0,108
8,3,6,3.641,2.167,2.167,32,128,64,5.808,N/A,N/A,0.264,832190.6368,115418,19643,95775,0.153,0.00749,1.63e-07,0.16,0.0463,0.0576,2.07e-07,0.104,115433,118607,20192,23366,115418,832190.6368,0,0,0,92
8,4,6,3.87,1.926,1.926,32,2048,16,5.796,N/A,N/A,0.29,1410517.798399,196029,35910,160119,0.25,0.00216,2.91e-07,0.252,0.0146,0.0235,2.29e-07,0.0381,196152,197188,36129,37165,196029,1410517.798399,0,0,0,182
8,5,6,3.818,1.981,1.981,512,64,128,5.799,N/A,N/A,0.844,3645730.2944,504050,92063,411987,0.655,0.0116,7.49e-07,0.666,0.0754,0.102,6.35e-07,0.178,503921,509959,93063,99101,504050,3645730.2944,0,0,0,493
9,0,6,4.1,1.685,1.685,32,1536,128,5.785,N/A,N/A,1.73,8444835.516789,1161403,219039,942364,1.51,0.00796,1.77e-06,1.52,0.0813,0.134,1.31e-06,0.215,1161274,1167313,220040,226079,1161403,8444835.516789,0,0,0,3156
9,1,6,4.035,1.753,1.753,512,512,64,5.788,N/A,N/A,0.668,2933678.630399,406086,74939,331147,0.534,0.00965,6.09e-07,0.543,0.0532,0.0721,4.97e-07,0.125,406101,409281,75494,78674,406086,2933678.630399,0,0,0,383
9,2,6,4.179,1.601,1.601,2048,128,16,5.78,N/A,N/A,0.298,1471412.451199,203828,37446,166382,0.261,0.00216,3.04e-07,0.263,0.0136,0.0217,2.38e-07,0.0354,203951,204989,37667,38705,203828,1471412.451199,0,0,0,185
9,3,6,3.718,2.087,2.087,128,2048,16,5.805,N/A,N/A,0.301,1472239.494399,203988,37446,166542,0.261,0.00218,3.04e-07,0.263,0.0146,0.0235,2.4e-07,0.0381,204111,205149,37667,38705,203988,1472239.494399,0,0,0,192
9,4,6,3.839,1.959,1.959,64,256,32,5.798,N/A,N/A,0.178,629568.8064,88662,15110,73552,0.115,0.00466,1.25e-07,0.119,0.0256,0.0332,1.4e-07,0.0588,88749,90496,15438,17185,88662,629568.8064,0,0,0,80
9,5,6,4.466,1.299,1.299,2048,1536,128,5.765000000000001,N/A,N/A,3.52,18252337.93932,2503281,477087,2026194,3.24,0.0076,3.83e-06,3.24,0.0957,0.185,2.68e-06,0.281,2503152,2509197,478094,484139,2503281,18252337.93932,0,0,0,7797
9,6,6,4.003,1.786,1.786,1536,512,16,5.789,N/A,N/A,0.283,1390544.892799,193643,35398,158245,0.247,0.00227,2.87e-07,0.249,0.0131,0.0209,2.27e-07,0.034,193766,194806,35621,36661,193643,1390544.892799,0,0,0,176
9,7,6,4.029,1.759,1.759,1536,1536,16,5.788,N/A,N/A,0.397,2012740.377598,278754,51782,226972,0.357,0.00182,4.19e-07,0.359,0.0138,0.0243,3.17e-07,0.0381,278877,279919,52007,53049,278754,2012740.377598,0,0,0,260
9,8,6,3.758,2.044,2.044,128,32,32,5.802,N/A,N/A,0.133,432187.0016,60676,9990,50686,0.0773,0.00366,8.37e-08,0.0809,0.0225,0.0294,1.04e-07,0.0519,60763,62508,10316,12061,60676,432187.0016,0,0,0,54
